Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-07-11,132.479996,132.639999,127.519997,128.160004,128.160004,544144,595
2016-07-12,129.440002,130.080002,127.199997,129.759995,129.759995,436238,596
2016-07-13,130.720001,131.520004,127.839996,129.919998,129.919998,370706,597
2016-07-14,129.759995,131.039993,128.320007,129.600006,129.600006,316256,598
2016-07-15,127.199997,131.520004,126.400002,130.240005,130.240005,359894,599
2016-07-18,130.559998,130.880005,128.160004,128.800003,128.800003,219006,600
2016-07-19,130.240005,130.399994,128.160004,128.800003,128.800003,227750,601
2016-07-20,125.760002,127.360001,125.120003,125.279999,125.279999,457319,602
2016-07-21,125.279999,127.68,124.480003,126.879997,126.879997,426363,603
2016-07-22,130.399994,132,130.399994,130.880005,130.880005,432838,604
2016-07-25,131.199997,131.199997,128.479996,129.279999,129.279999,245650,605
2016-07-26,127.360001,129.919998,126.559998,127.360001,127.360001,277838,606
2016-07-27,128.960007,129.919998,126.559998,127.199997,127.199997,278975,607
2016-07-28,128.160004,138.240005,128,136.479996,136.479996,1002513,608
2016-07-29,137.600006,139.039993,136.639999,136.800003,136.800003,402981,609
2016-08-01,135.839996,136.479996,132.160004,132.479996,132.479996,342363,610
2016-08-02,131.679993,132.639999,130.240005,130.559998,130.559998,247244,611
2016-08-03,133.919998,136.800003,133.440002,135.839996,135.839996,478944,612
2016-08-04,136,137.919998,134.240005,135.039993,135.039993,569731,613
2016-08-05,133.600006,134.080002,131.679993,131.839996,131.839996,224875,614
2016-08-08,130.399994,131.839996,129.279999,131.199997,131.199997,284950,615
2016-08-09,128.320007,129.119995,124.480003,125.279999,125.279999,503050,616
2016-08-10,125.120003,125.599998,121.919998,122.879997,122.879997,354519,617
2016-08-11,122.400002,124.480003,120.800003,121.599998,121.599998,449381,618
2016-08-12,124.639999,125.440002,123.199997,123.68,123.68,345500,619
2016-08-15,124.639999,125.919998,122.559998,123.68,123.68,379569,620
2016-08-16,123.839996,125.440002,123.68,125.279999,125.279999,495800,621
2016-08-17,124.800003,126.400002,124.160004,125.120003,125.120003,500638,622
2016-08-18,124.959999,128.639999,124.800003,127.68,127.68,390975,623
2016-08-19,124,124.800003,122.720001,122.879997,122.879997,275981,624
2016-08-22,127.519997,128,126.080002,126.879997,126.879997,263775,625
2016-08-23,128.639999,131.679993,128.160004,131.039993,131.039993,401913,626
2016-08-24,132.800003,134.399994,132.639999,132.800003,132.800003,468019,627
2016-08-25,134.240005,136.479996,133.440002,135.360001,135.360001,363913,628
2016-08-26,135.199997,138.559998,134.720001,136,136,387194,629
2016-08-29,136.479996,137.919998,134.880005,136.160004,136.160004,260969,630
2016-08-30,137.279999,137.440002,132.479996,133.279999,133.279999,260600,631
2016-08-31,133.440002,136.479996,133.440002,135.199997,135.199997,311481,632
2016-09-01,133.440002,134.399994,131.039993,131.839996,131.839996,321169,633
2016-09-02,132.639999,132.960007,130.880005,131.199997,131.199997,157956,634
2016-09-06,129.119995,129.440002,127.360001,128,128,372994,635
2016-09-07,128.479996,128.800003,125.440002,126.239998,126.239998,439781,636
2016-09-08,128.639999,132.639999,128.639999,131.839996,131.839996,499981,637
2016-09-09,133.119995,133.600006,131.039993,131.360001,131.360001,199669,638
2016-09-12,135.679993,137.440002,135.360001,136.320007,136.320007,387325,639
2016-09-13,137.600006,138.080002,135.839996,136.479996,136.479996,181350,640
2016-09-14,137.600006,138.240005,134.080002,136.160004,136.160004,282781,641
2016-09-15,134.559998,138.399994,133.440002,137.119995,137.119995,249500,642
2016-09-16,135.839996,139.199997,135.679993,138.720001,138.720001,237156,643
2016-09-19,136.960007,137.919998,136.479996,137.919998,137.919998,180344,644
2016-09-20,140.960007,143.520004,140.800003,143.199997,143.199997,327650,645
2016-09-21,142.880005,144,142.080002,143.839996,143.839996,241763,646
2016-09-22,144.160004,144.320007,139.839996,140,140,375550,647
2016-09-23,140.160004,144.160004,137.279999,139.039993,139.039993,231756,648
2016-09-26,139.199997,140.960007,139.039993,140.479996,140.479996,181938,649
2016-09-27,140,140.639999,139.039993,139.679993,139.679993,162181,650
2016-09-28,136.160004,137.759995,134.880005,137.759995,137.759995,284388,651
2016-09-29,135.839996,138.399994,135.679993,136.160004,136.160004,333538,652
2016-09-30,134.880005,134.880005,132.639999,133.759995,133.759995,374738,653
2016-10-03,132.320007,134.240005,131.360001,133.440002,133.440002,276825,654
2016-10-04,132.800003,137.119995,132,136,136,315031,655
2016-10-05,134.880005,140.160004,134.399994,138.880005,138.880005,401825,656
2016-10-06,139.360001,140.639999,136.320007,139.360001,139.360001,535681,657
2016-10-07,141.440002,147.520004,140.960007,146.080002,146.080002,668900,658
2016-10-10,147.679993,150.720001,147.360001,149.759995,149.759995,495006,659
2016-10-11,147.679993,149.600006,147.039993,147.839996,147.839996,616994,660
2016-10-12,147.679993,149.440002,146.399994,147.360001,147.360001,311506,661
2016-10-13,146.880005,154.240005,144.960007,152.960007,152.960007,619050,662
2016-10-14,151.520004,152,149.919998,150.880005,150.880005,338981,663
2016-10-17,149.279999,149.919998,148,149.600006,149.600006,240300,664
2016-10-18,151.199997,152.160004,150.080002,150.240005,150.240005,145444,665
2016-10-19,147.679993,148.160004,146.720001,147.839996,147.839996,241425,666
2016-10-20,147.199997,148.639999,145.440002,147.520004,147.520004,289356,667
2016-10-21,145.119995,145.440002,143.360001,143.839996,143.839996,472306,668
2016-10-24,143.360001,143.360001,141.600006,142.559998,142.559998,469369,669
2016-10-25,137.600006,138.720001,134.399994,135.039993,135.039993,1043581,670
2016-10-26,132.479996,133.759995,127.519997,131.039993,131.039993,1117100,671
2016-10-27,130.240005,132.960007,128.639999,131.360001,131.360001,860081,672
2016-10-28,131.839996,133.919998,131.520004,133.600006,133.600006,493375,673
2016-10-31,134.880005,135.199997,129.119995,129.279999,129.279999,506406,674
2016-11-01,124.32,126.720001,123.040001,123.68,123.68,996219,675
2016-11-02,121.440002,123.360001,119.519997,119.839996,119.839996,649581,676
2016-11-03,119.519997,121.919998,118.559998,118.559998,118.559998,650038,677
2016-11-04,119.040001,120.639999,117.919998,119.519997,119.519997,368481,678
2016-11-07,121.599998,122.400002,119.360001,121.440002,121.440002,349150,679
2016-11-08,115.68,116.32,111.839996,112.160004,112.160004,867725,680
2016-11-09,110.239998,117.760002,109.599998,115.360001,115.360001,1405156,681
2016-11-10,111.68,114.400002,110.559998,114.239998,114.239998,808900,682
2016-11-11,113.120003,115.199997,111.839996,112.959999,112.959999,517419,683
2016-11-14,117.440002,119.199997,117.120003,117.919998,117.919998,604363,684
2016-11-15,119.68,120.800003,115.519997,116.160004,116.160004,1210331,685
2016-11-16,117.919998,118.720001,116.480003,118.239998,118.239998,647150,686
2016-11-17,116.160004,117.760002,115.199997,115.839996,115.839996,1349275,687
2016-11-18,119.68,120.639999,119.040001,120.32,120.32,1099213,688
2016-11-21,123.199997,124.800003,122.879997,124.639999,124.639999,1398325,689
2016-11-22,124.800003,126.559998,122.720001,123.360001,123.360001,1903838,690
2016-11-23,124,128.160004,123.68,126.879997,126.879997,2346938,691
2016-11-25,127.199997,130.080002,127.199997,129.279999,129.279999,440081,692
2016-11-28,133.119995,135.039993,132.479996,134.880005,134.880005,1915400,693
2016-11-29,134.080002,135.199997,132.160004,134.080002,134.080002,1331863,694
2016-11-30,134.880005,135.679993,133.600006,134.880005,134.880005,1492156,695
2016-12-01,138.720001,142.080002,138.240005,141.759995,141.759995,1497213,696
2016-12-02,140.320007,141.919998,136.160004,139.199997,139.199997,1778019,697
2016-12-05,144.800003,147.360001,144.639999,144.639999,144.639999,1395944,698
2016-12-06,147.520004,149.759995,145.119995,146.399994,146.399994,1669206,699
2016-12-07,149.919998,151.199997,143.520004,144.160004,144.160004,2331750,700
2016-12-08,145.919998,150.399994,144,149.919998,149.919998,1868275,701
2016-12-09,152,152.320007,147.520004,150.720001,150.720001,2038050,702
2016-12-12,143.199997,145.279999,140,141.440002,141.440002,1240900,703
2016-12-13,142.880005,143.039993,139.039993,139.520004,139.520004,993544,704
2016-12-14,140.479996,143.839996,140,143.520004,143.520004,956644,705
2016-12-15,141.440002,144.639999,136.960007,138.240005,138.240005,1445719,706
2016-12-16,135.199997,138.080002,135.039993,136.800003,136.800003,969725,707
2016-12-19,139.039993,139.039993,136.160004,137.119995,137.119995,749838,708
2016-12-20,132.639999,134.399994,131.360001,133.119995,133.119995,988169,709
2016-12-21,138.240005,144.160004,138.080002,144,144,1569238,710
2016-12-22,142.720001,145.279999,140.479996,142.080002,142.080002,1624306,711
2016-12-23,144.960007,148.639999,144.800003,146.880005,146.880005,1028606,712
2016-12-27,148.320007,151.039993,147.520004,149.279999,149.279999,812556,713
2016-12-28,149.279999,155.839996,148.639999,154.080002,154.080002,768488,714
2016-12-29,152.639999,154.240005,149.919998,152,152,816744,715
2016-12-30,151.360001,151.360001,147.360001,149.440002,149.440002,584269,716
2017-01-03,137.279999,138.080002,130.559998,133.440002,133.440002,1611644,717
2017-01-04,131.199997,132.160004,129.600006,130.240005,130.240005,692894,718
2017-01-05,130.080002,133.600006,126.720001,132.160004,132.160004,1507569,719
2017-01-06,132.800003,133.279999,130.399994,130.720001,130.720001,646569,720
2017-01-09,125.919998,125.919998,123.68,124.639999,124.639999,957088,721
2017-01-10,129.279999,132.800003,128.960007,130.240005,130.240005,1137156,722
2017-01-11,132.639999,132.639999,128.479996,131.039993,131.039993,595475,723
2017-01-12,134.399994,137.759995,133.600006,134.399994,134.399994,970619,724
2017-01-13,136.160004,136.960007,134.080002,136.160004,136.160004,557431,725
2017-01-17,136,136.800003,134.080002,135.199997,135.199997,391688,726
2017-01-18,132.479996,134.720001,131.199997,132.639999,132.639999,578775,727
2017-01-19,131.039993,135.839996,130.240005,132.479996,132.479996,567250,728
2017-01-20,132.320007,133.759995,128.160004,128.800003,128.800003,772094,729
2017-01-23,128.479996,131.679993,128.320007,131.039993,131.039993,741675,730
2017-01-24,133.600006,133.759995,131.199997,132.479996,132.479996,429881,731
2017-01-25,133.279999,134.720001,132.160004,134.240005,134.240005,382044,732
2017-01-26,138.240005,140,134.720001,135.520004,135.520004,877169,733
2017-01-27,132.639999,136.639999,131.839996,135.039993,135.039993,556413,734
2017-01-30,129.600006,130.880005,129.279999,129.600006,129.600006,727600,735
2017-01-31,125.120003,126.559998,124.800003,125.760002,125.760002,648394,736
2017-02-01,126.400002,127.519997,126.080002,126.400002,126.400002,501131,737
2017-02-02,125.599998,128.479996,124.959999,127.199997,127.199997,487538,738
2017-02-03,122.559998,124,121.919998,122.720001,122.720001,589244,739
2017-02-06,121.279999,122.879997,121.120003,122.080002,122.080002,538713,740
2017-02-07,125.760002,126.080002,124.800003,125.599998,125.599998,611506,741
2017-02-08,124.32,126.559998,124.32,125.599998,125.599998,556231,742
2017-02-09,125.599998,127.360001,124.480003,124.800003,124.800003,588825,743
2017-02-10,121.120003,122.400002,120.959999,121.599998,121.599998,510863,744
2017-02-13,119.199997,120,117.760002,117.919998,117.919998,783344,745
2017-02-14,116.800003,118.400002,116,117.440002,117.440002,736394,746
2017-02-15,119.199997,119.360001,117.279999,117.919998,117.919998,832938,747
2017-02-16,117.440002,117.760002,114.400002,114.720001,114.720001,894269,748
2017-02-17,115.199997,115.68,114.239998,114.559998,114.559998,353469,749
2017-02-21,108.160004,108.32,104,104.800003,104.800003,2424800,750
2017-02-22,104.480003,106.720001,103.839996,105.120003,105.120003,1203500,751
2017-02-23,107.519997,108.480003,105.440002,106.400002,106.400002,1673506,752
2017-02-24,106.879997,108.32,105.760002,108.160004,108.160004,1125519,753
2017-02-27,104,104.639999,103.68,104.480003,104.480003,874713,754
2017-02-28,105.440002,108,105.279999,107.040001,107.040001,993388,755
2017-03-01,107.839996,108.800003,107.199997,108.32,108.32,1001481,756
2017-03-02,107.839996,109.120003,105.919998,108.800003,108.800003,935088,757
2017-03-03,108.32,109.919998,107.68,109.440002,109.440002,823300,758
2017-03-06,112.959999,114.400002,110.559998,110.720001,110.720001,1254469,759
2017-03-07,110.239998,111.040001,109.279999,109.599998,109.599998,1076638,760
2017-03-08,113.279999,114.239998,111.839996,112.639999,112.639999,1012300,761
2017-03-09,114.080002,115.519997,113.440002,115.040001,115.040001,580550,762
2017-03-10,117.279999,117.919998,114.879997,117.599998,117.599998,1470763,763
2017-03-13,117.919998,118.720001,115.839996,116.480003,116.480003,868013,764
2017-03-14,117.440002,117.599998,113.440002,113.919998,113.919998,854425,765
2017-03-15,115.360001,116,114.720001,115.040001,115.040001,673744,766
2017-03-16,112.959999,115.040001,112,112.480003,112.480003,765175,767
2017-03-17,113.440002,114.559998,112.639999,113.919998,113.919998,307638,768
2017-03-20,115.360001,118.879997,115.360001,118.879997,118.879997,523231,769
2017-03-21,119.839996,120,117.440002,119.360001,119.360001,914181,770
2017-03-22,117.760002,119.040001,116.480003,116.639999,116.639999,554256,771
2017-03-23,117.440002,119.199997,116,118.879997,118.879997,558050,772
2017-03-24,119.360001,120,118.879997,119.68,119.68,327694,773
2017-03-27,120.959999,121.120003,118.559998,118.879997,118.879997,655744,774
2017-03-28,119.199997,120.959999,118.879997,119.839996,119.839996,293688,775
2017-03-29,122.400002,123.519997,121.599998,122.239998,122.239998,624694,776
2017-03-30,121.440002,122.720001,119.360001,121.120003,121.120003,589994,777
2017-03-31,122.559998,122.720001,120.160004,121.120003,121.120003,647144,778
2017-04-03,119.839996,120,118.559998,119.040001,119.040001,579369,779
2017-04-04,120.639999,125.279999,120.639999,124.639999,124.639999,1135344,780
2017-04-05,125.919998,126.400002,123.519997,124.32,124.32,779706,781
2017-04-06,124.639999,126.559998,124.32,125.120003,125.120003,424519,782
2017-04-07,125.120003,125.440002,123.519997,123.68,123.68,225394,783
2017-04-10,123.199997,124,122.559998,122.879997,122.879997,421938,784
2017-04-11,120.959999,121.279999,119.199997,120.32,120.32,648881,785
2017-04-12,120.32,121.279999,119.839996,120.639999,120.639999,457675,786
2017-04-13,122.080002,123.040001,120.639999,122.559998,122.559998,469400,787
2017-04-17,120.32,123.040001,120.160004,120.480003,120.480003,386056,788
2017-04-18,120.160004,120.800003,118.879997,119.839996,119.839996,242125,789
2017-04-19,121.440002,122.400002,120.800003,120.959999,120.959999,667938,790
2017-04-20,120.800003,121.440002,119.199997,120.32,120.32,383563,791
2017-04-21,120.480003,120.639999,117.440002,118.400002,118.400002,803200,792
2017-04-24,116.800003,118.080002,115.68,117.120003,117.120003,423038,793
2017-04-25,116.32,117.440002,115.519997,117.279999,117.279999,367069,794
2017-04-26,119.360001,121.120003,119.199997,120.480003,120.480003,464738,795
2017-04-27,119.040001,120.639999,118.879997,119.68,119.68,376656,796
2017-04-28,121.279999,121.919998,120.800003,121.120003,121.120003,282913,797
2017-05-01,120.639999,121.120003,118.239998,119.519997,119.519997,359463,798
2017-05-02,119.519997,120.959999,117.440002,117.760002,117.760002,850894,799
2017-05-03,117.919998,119.519997,117.599998,118.879997,118.879997,594363,800
2017-05-04,119.040001,119.199997,116.959999,118.239998,118.239998,388681,801
2017-05-05,119.360001,121.120003,119.040001,120.639999,120.639999,870056,802
2017-05-08,117.440002,117.760002,116.160004,117.599998,117.599998,542525,803
2017-05-09,118.559998,120,118.080002,119.040001,119.040001,292875,804
2017-05-10,120.639999,123.68,120.160004,121.120003,121.120003,538944,805
2017-05-11,123.040001,125.279999,122.559998,124.32,124.32,401419,806
2017-05-12,125.279999,126.879997,125.120003,126.080002,126.080002,463888,807
2017-05-15,124.160004,124.800003,123.519997,124.160004,124.160004,403669,808
2017-05-16,120.959999,121.599998,119.199997,119.519997,119.519997,464419,809
2017-05-17,118.559998,119.199997,117.440002,118.879997,118.879997,366175,810
2017-05-18,118.879997,119.68,117.440002,118.559998,118.559998,264100,811
2017-05-19,119.839996,121.440002,119.68,120.800003,120.800003,319431,812
2017-05-22,122.559998,123.519997,122.400002,123.199997,123.199997,226213,813
2017-05-23,122.879997,123.040001,119.199997,119.839996,119.839996,714575,814
2017-05-24,118.400002,120.160004,118.080002,118.879997,118.879997,393563,815
2017-05-25,119.68,119.68,116.800003,118.400002,118.400002,365581,816
2017-05-26,119.040001,119.839996,117.279999,119.040001,119.040001,370638,817
2017-05-30,114.559998,114.720001,113.279999,113.760002,113.760002,513556,818
2017-05-31,112.32,112.32,110.400002,110.720001,110.720001,468156,819
2017-06-01,111.040001,111.199997,107.839996,109.919998,109.919998,648213,820
2017-06-02,109.120003,109.440002,107.839996,108.32,108.32,334850,821
2017-06-05,108,108.959999,107.199997,107.68,107.68,384388,822
2017-06-06,109.440002,110.080002,108.800003,109.760002,109.760002,289388,823
2017-06-07,111.040001,111.040001,108.480003,108.639999,108.639999,349231,824
2017-06-08,109.120003,110.559998,107.519997,109.120003,109.120003,435194,825
2017-06-09,109.599998,110.080002,109.279999,109.760002,109.760002,200550,826
2017-06-12,110.559998,110.879997,108.160004,108.32,108.32,297144,827
2017-06-13,108.959999,109.120003,106.400002,106.879997,106.879997,410675,828
2017-06-14,106.080002,107.68,105.599998,105.919998,105.919998,369431,829
2017-06-15,105.760002,110.400002,105.440002,109.760002,109.760002,551919,830
2017-06-16,109.599998,110.239998,108.800003,109.279999,109.279999,154688,831
2017-06-19,104.639999,105.279999,104.160004,104.480003,104.480003,527100,832
2017-06-20,104.480003,104.959999,104,104.480003,104.480003,233369,833
2017-06-21,105.440002,105.919998,103.68,104.32,104.32,264019,834
2017-06-22,104.800003,106.559998,102.879997,104.32,104.32,629044,835
2017-06-23,105.120003,105.919998,105.120003,105.599998,105.599998,439369,836
2017-06-26,108.800003,109.919998,107.839996,109.440002,109.440002,577838,837
2017-06-27,108.800003,110.239998,108.639999,109.440002,109.440002,492363,838
2017-06-28,110.559998,111.040001,110.080002,110.239998,110.239998,248663,839
2017-06-29,110.559998,111.68,108.639999,109.120003,109.120003,492881,840
2017-06-30,107.839996,108.800003,106.400002,108.480003,108.480003,426681,841
2017-07-03,108.160004,109.120003,105.760002,106.559998,106.559998,494900,842
2017-07-05,104,104.160004,101.279999,102.080002,102.080002,794425,843
2017-07-06,102.720001,103.519997,102.400002,103.199997,103.199997,630244,844
2017-07-07,105.120003,105.279999,101.760002,102.239998,102.239998,657750,845
2017-07-10,104.639999,105.279999,104.160004,104.32,104.32,524044,846
2017-07-11,106.720001,109.120003,106.720001,108.480003,108.480003,620650,847
2017-07-12,107.040001,107.839996,106.239998,107.199997,107.199997,334763,848
2017-07-13,105.599998,107.839996,105.599998,106.080002,106.080002,303025,849
2017-07-14,105.760002,107.199997,105.599998,106.559998,106.559998,217250,850
2017-07-17,107.839996,108.959999,107.360001,108.160004,108.160004,250394,851
2017-07-18,110.080002,110.559998,109.279999,109.919998,109.919998,353850,852
2017-07-19,110.080002,110.720001,109.599998,109.919998,109.919998,205288,853
2017-07-20,110.239998,111.199997,108,108.639999,108.639999,462744,854
2017-07-21,108.160004,108.480003,105.120003,105.919998,105.919998,659613,855
2017-07-24,105.120003,105.760002,102.879997,103.519997,103.519997,409669,856
2017-07-25,104.800003,105.279999,104.480003,105.279999,105.279999,321531,857
2017-07-26,104.800003,104.959999,103.519997,104.800003,104.800003,310319,858
2017-07-27,104.800003,107.360001,104.639999,106.239998,106.239998,462681,859
2017-07-28,106.879997,107.040001,105.279999,105.760002,105.760002,239894,860
2017-07-31,102.720001,102.720001,99.839996,101.120003,101.120003,760488,861
2017-08-01,99.839996,101.599998,99.199997,101.279999,101.279999,1579156,862
2017-08-02,101.120003,101.919998,100.800003,100.800003,100.800003,336075,863
2017-08-03,101.440002,102.239998,100.32,100.480003,100.480003,341831,864
2017-08-04,100.32,100.480003,99.360001,100,100,252113,865
2017-08-07,100,100.959999,99.839996,100.800003,100.800003,260106,866
2017-08-08,100.32,101.599998,99.839996,100.959999,100.959999,193625,867
2017-08-09,102.879997,104.160004,102.720001,103.360001,103.360001,382456,868
2017-08-10,104,107.519997,103.68,107.040001,107.040001,667800,869
2017-08-11,107.040001,107.519997,106.720001,107.040001,107.040001,149688,870
2017-08-14,107.199997,107.199997,104.959999,106.400002,106.400002,304419,871
2017-08-15,105.599998,106.239998,104.959999,105.279999,105.279999,339569,872
2017-08-16,104,105.279999,103.519997,103.839996,103.839996,232894,873
2017-08-17,103.519997,105.440002,102.559998,104.800003,104.800003,214056,874
2017-08-18,104.32,104.639999,103.68,104.160004,104.160004,178344,875
2017-08-21,103.68,106.879997,103.199997,106.239998,106.239998,314813,876
2017-08-22,107.040001,107.040001,104.800003,105.440002,105.440002,263263,877
2017-08-23,104.639999,105.440002,104,105.120003,105.120003,211575,878
2017-08-24,105.760002,106.879997,105.120003,105.919998,105.919998,525006,879
2017-08-25,104.480003,104.800003,103.360001,103.839996,103.839996,287231,880
2017-08-28,102.720001,106.400002,102.559998,105.120003,105.120003,440556,881
2017-08-29,105.599998,105.919998,104.480003,105.599998,105.599998,239294,882
2017-08-30,104.32,104.800003,103.839996,104.32,104.32,225869,883
2017-08-31,103.519997,108,103.360001,107.360001,107.360001,689875,884
2017-09-01,106.879997,109.599998,106.559998,108.639999,108.639999,338513,885
2017-09-05,105.599998,106.239998,105.279999,105.440002,105.440002,434300,886
2017-09-06,107.040001,107.199997,105.760002,106.720001,106.720001,241563,887
2017-09-07,107.040001,107.040001,105.440002,105.919998,105.919998,391906,888
2017-09-08,104,104.160004,102.400002,103.040001,103.040001,365788,889
2017-09-11,104.32,104.800003,103.68,104.639999,104.639999,210000,890
2017-09-12,107.040001,108,106.239998,106.559998,106.559998,531569,891
2017-09-13,108.32,109.120003,108,108.32,108.32,440838,892
2017-09-14,108,110.080002,107.68,109.120003,109.120003,332875,893
2017-09-15,107.360001,108,106.720001,107.68,107.68,409275,894
2017-09-18,110.400002,111.68,110.080002,111.360001,111.360001,594719,895
2017-09-19,111.199997,111.519997,110.239998,110.559998,110.559998,165244,896
2017-09-20,110.879997,111.199997,109.120003,109.599998,109.599998,279494,897
2017-09-21,107.68,107.839996,104.639999,105.279999,105.279999,922731,898
2017-09-22,105.120003,105.760002,104.959999,104.959999,104.959999,282706,899
2017-09-25,104.480003,105.279999,103.68,104.160004,104.160004,439631,900
2017-09-26,104.959999,104.959999,103.68,104.480003,104.480003,252894,901
2017-09-27,106.720001,107.199997,106.239998,106.559998,106.559998,373381,902
2017-09-28,105.760002,107.199997,104.480003,105.279999,105.279999,388481,903
2017-09-29,104.639999,105.599998,104.480003,105.120003,105.120003,269881,904
2017-10-02,102.400002,102.400002,100.639999,102.080002,102.080002,1176444,905
2017-10-03,101.120003,101.919998,100.639999,100.959999,100.959999,522569,906
2017-10-04,102.720001,103.199997,101.919998,102.239998,102.239998,348750,907
2017-10-05,103.040001,104.160004,100.800003,101.120003,101.120003,557238,908
2017-10-06,101.120003,101.279999,99.519997,100,100,526663,909
2017-10-09,100,100,98.400002,98.720001,98.720001,451431,910
2017-10-10,100,100.800003,99.839996,100.32,100.32,315694,911
2017-10-11,102.720001,102.879997,100.32,100.959999,100.959999,505800,912
2017-10-12,102.400002,104.800003,102.239998,104,104,730038,913
2017-10-13,105.279999,105.599998,103.839996,104.160004,104.160004,322313,914
2017-10-16,101.760002,103.360001,101.599998,103.040001,103.040001,398781,915
2017-10-17,104.32,105.279999,102.080002,102.239998,102.239998,375119,916
2017-10-18,101.599998,101.760002,100.639999,101.440002,101.440002,354288,917
2017-10-19,100.800003,102.239998,98.879997,101.760002,101.760002,821819,918
2017-10-20,101.440002,102.720001,100.959999,101.919998,101.919998,349206,919
2017-10-23,103.68,104.32,102.720001,103.040001,103.040001,577331,920
2017-10-24,103.199997,103.519997,102.400002,103.519997,103.519997,543950,921
2017-10-25,101.760002,102.559998,100.959999,101.599998,101.599998,321713,922
2017-10-26,100.32,101.120003,100,100.160004,100.160004,394806,923
2017-10-27,97.919998,98.080002,96.800003,97.760002,97.760002,915844,924
2017-10-30,97.919998,98.720001,97.279999,98.080002,98.080002,370475,925
2017-10-31,96.639999,96.800003,94.720001,95.68,95.68,864006,926
2017-11-01,93.919998,95.519997,93.760002,95.519997,95.519997,594675,927
2017-11-02,95.839996,97.120003,95.360001,96.480003,96.480003,538388,928
2017-11-03,97.760002,98.400002,97.279999,97.919998,97.919998,392638,929
2017-11-06,100.959999,103.199997,100.639999,102.080002,102.080002,1165450,930
2017-11-07,102.559998,104.32,101.760002,103.519997,103.519997,769888,931
2017-11-08,104.480003,104.800003,103.519997,103.519997,103.519997,412281,932
2017-11-09,105.440002,105.599998,104,105.440002,105.440002,667806,933
2017-11-10,104.959999,105.919998,104.32,105.760002,105.760002,415219,934
2017-11-13,104.160004,106.080002,102.720001,103.360001,103.360001,572738,935
2017-11-14,101.120003,102.239998,100.639999,101.279999,101.279999,574163,936
2017-11-15,102.400002,103.519997,100.32,101.279999,101.279999,350088,937
2017-11-16,102.080002,102.080002,100,100.959999,100.959999,468813,938
2017-11-17,101.440002,102.559998,100.959999,102.400002,102.400002,537331,939
2017-11-20,99.839996,100.639999,99.519997,99.839996,99.839996,414081,940
2017-11-21,100,100.480003,98.879997,99.199997,99.199997,441531,941
2017-11-22,97.760002,98.400002,97.120003,97.599998,97.599998,627075,942
2017-11-24,95.519997,95.519997,92.480003,93.440002,93.440002,1287750,943
2017-11-27,95.199997,96.639999,95.040001,96.480003,96.480003,1034063,944
2017-11-28,98.239998,100.32,98.239998,99.68,99.68,850725,945
2017-11-29,102.080002,102.080002,100.32,100.959999,100.959999,958644,946
2017-11-30,98.239998,98.559998,95.68,96.800003,96.800003,1480806,947
2017-12-01,98.239998,98.879997,97.120003,97.599998,97.599998,651694,948
2017-12-04,96.800003,96.800003,94.080002,94.720001,94.720001,1165619,949
2017-12-05,92.480003,93.440002,91.519997,92.800003,92.800003,1122363,950
2017-12-06,93.760002,93.760002,91.839996,92.480003,92.480003,488538,951
2017-12-07,90.080002,90.080002,87.519997,88,88,2203381,952
2017-12-08,88.959999,89.120003,87.839996,88.480003,88.480003,615556,953
2017-12-11,89.919998,90.559998,88.959999,88.959999,88.959999,738438,954
2017-12-12,90.080002,90.239998,85.120003,85.760002,85.760002,1355981,955
2017-12-13,86.080002,87.519997,84.639999,85.760002,85.760002,735875,956
2017-12-14,85.760002,86.239998,84,85.440002,85.440002,672369,957
2017-12-15,85.440002,85.760002,82.239998,83.519997,83.519997,1160838,958
2017-12-18,86.879997,88.160004,86.559998,86.720001,86.720001,1363744,959
2017-12-19,86.879997,87.68,85.120003,85.760002,85.760002,701044,960
2017-12-20,84.959999,84.959999,82.559998,83.68,83.68,1046306,961
2017-12-21,82.720001,84.160004,81.599998,82.239998,82.239998,1019644,962
2017-12-22,83.199997,84.32,83.199997,84,84,552744,963
2017-12-26,84.160004,85.440002,83.360001,83.519997,83.519997,811881,964
2017-12-27,86.720001,87.040001,85.599998,86.239998,86.239998,579119,965
2017-12-28,90.720001,93.120003,90.559998,92.160004,92.160004,1769013,966
2017-12-29,94.400002,95.040001,92.32,93.279999,93.279999,1152950,967
2018-01-02,96.639999,96.959999,94.080002,96.160004,96.160004,1772150,968
2018-01-03,95.199997,95.519997,93.440002,94.559998,94.559998,793225,969
2018-01-04,95.040001,96,89.760002,90.720001,90.720001,1271900,970
2018-01-05,87.959999,88.800003,87.559998,88.32,88.32,2345150,971
2018-01-08,89.440002,90.080002,88.040001,89.199997,89.199997,2286150,972
2018-01-09,90.199997,93.760002,89.360001,93.199997,93.199997,2087800,973
2018-01-10,93.599998,94.040001,90.720001,91.959999,91.959999,1199450,974
2018-01-11,95.360001,97.760002,94.080002,97.599998,97.599998,3580300,975
2018-01-12,97.839996,101.919998,97.839996,101.120003,101.120003,3162175,976
2018-01-16,98.32,100.32,96.440002,98.400002,98.400002,2086100,977
2018-01-17,100.639999,103.239998,99.68,102.400002,102.400002,2364625,978
2018-01-18,101.040001,101.199997,97.440002,100.760002,100.760002,1724650,979
